score;completeness;rescuebot_action;rescuebot_location;teo_action;teo_location;world_nr;tick_nr
0;0.0;;(14, 8);;(15, 6);1;533
0;0.0;;(14, 8);;(15, 6);1;534
0;0.0;;(14, 8);MoveEast;(16, 6);1;535
0;0.0;;(14, 8);MoveEast;(17, 6);1;536
0;0.0;;(14, 8);;(17, 6);1;537
0;0.0;;(14, 8);;(17, 6);1;538
0;0.0;;(14, 8);;(17, 6);1;539
0;0.0;;(14, 8);;(17, 6);1;540
0;0.0;;(14, 8);;(17, 6);1;541
0;0.0;;(14, 8);MoveEast;(18, 6);1;542
0;0.0;;(14, 8);;(18, 6);1;543
0;0.0;;(14, 8);;(18, 6);1;544
0;0.0;;(14, 8);MoveSouth;(18, 7);1;545
0;0.0;;(14, 8);;(18, 7);1;546
0;0.0;;(14, 8);MoveSouth;(18, 8);1;547
0;0.0;;(14, 8);;(18, 8);1;548
0;0.0;;(14, 8);;(18, 8);1;549
0;0.0;;(14, 8);;(18, 8);1;550
0;0.0;;(14, 8);;(18, 8);1;551
0;0.0;;(14, 8);;(18, 8);1;552
0;0.0;;(14, 8);;(18, 8);1;553
0;0.0;;(14, 8);MoveEast;(19, 8);1;554
0;0.0;;(14, 8);MoveEast;(19, 8);1;555
0;0.0;;(14, 8);MoveEast;(19, 8);1;556
0;0.0;;(14, 8);MoveEast;(19, 8);1;557
0;0.0;;(14, 8);MoveEast;(19, 8);1;558
0;0.0;;(14, 8);MoveEast;(19, 8);1;559
0;0.0;;(14, 8);MoveEast;(20, 8);1;560
0;0.0;;(14, 8);MoveEast;(21, 8);1;561
0;0.0;;(14, 8);;(21, 8);1;562
0;0.0;;(14, 8);;(21, 8);1;563
0;0.0;;(14, 8);;(21, 8);1;564
0;0.0;;(14, 8);;(21, 8);1;565
0;0.0;;(14, 8);;(21, 8);1;566
0;0.0;;(14, 8);;(21, 8);1;567
0;0.0;;(14, 8);MoveSouth;(21, 9);1;568
0;0.0;;(14, 8);;(21, 9);1;569
0;0.0;;(14, 8);;(21, 9);1;570
0;0.0;;(14, 8);;(21, 9);1;571
0;0.0;;(14, 8);MoveSouth;(21, 10);1;572
0;0.0;;(14, 8);;(21, 10);1;573
0;0.0;;(14, 8);MoveSouth;(21, 11);1;574
0;0.0;;(14, 8);;(21, 11);1;575
0;0.0;;(14, 8);;(21, 11);1;576
0;0.0;;(14, 8);;(21, 11);1;577
0;0.0;;(14, 8);;(21, 11);1;578
0;0.0;;(14, 8);;(21, 11);1;579
0;0.0;;(14, 8);;(21, 11);1;580
0;0.0;;(14, 8);;(21, 11);1;581
0;0.0;;(14, 8);;(21, 11);1;582
0;0.0;;(14, 8);MoveSouth;(21, 12);1;583
0;0.0;;(14, 8);;(21, 12);1;584
0;0.0;;(14, 8);MoveSouth;(21, 13);1;585
0;0.0;;(14, 8);;(21, 13);1;586
0;0.0;;(14, 8);;(21, 13);1;587
0;0.0;;(14, 8);;(21, 13);1;588
0;0.0;;(14, 8);;(21, 13);1;589
0;0.0;;(14, 8);;(21, 13);1;590
0;0.0;;(14, 8);;(21, 13);1;591
0;0.0;;(14, 8);;(21, 13);1;592
0;0.0;;(14, 8);;(21, 13);1;593
0;0.0;;(14, 8);;(21, 13);1;594
0;0.0;;(14, 8);;(21, 13);1;595
0;0.0;;(14, 8);MoveSouth;(21, 14);1;596
0;0.0;;(14, 8);;(21, 14);1;597
0;0.0;;(14, 8);;(21, 14);1;598
0;0.0;;(14, 8);;(21, 14);1;599
0;0.0;;(14, 8);MoveEast;(22, 14);1;600
0;0.0;;(14, 8);MoveEast;(23, 14);1;601
0;0.0;;(14, 8);;(23, 14);1;602
0;0.0;;(14, 8);;(23, 14);1;603
0;0.0;;(14, 8);;(23, 14);1;604
0;0.0;;(14, 8);;(23, 14);1;605
0;0.0;;(14, 8);;(23, 14);1;606
0;0.0;;(14, 8);MoveEast;(23, 14);1;607
0;0.0;;(14, 8);;(23, 14);1;608
0;0.0;;(14, 8);;(23, 14);1;609
3;0.125;;(23, 14);DropObjectTogether;(23, 14);1;610
3;0.125;MoveNorthWest;(23, 14);;(23, 14);1;611
3;0.125;MoveNorthWest;(22, 13);;(23, 14);1;612
3;0.125;MoveNorthWest;(22, 13);;(23, 14);1;613
3;0.125;MoveNorthWest;(21, 12);;(23, 14);1;614
3;0.125;MoveNorthWest;(21, 12);;(23, 14);1;615
3;0.125;MoveNorthWest;(20, 11);;(23, 14);1;616
3;0.125;MoveNorthWest;(20, 11);;(23, 14);1;617
3;0.125;MoveNorthWest;(19, 10);MoveWest;(22, 14);1;618
3;0.125;MoveNorthWest;(19, 10);MoveWest;(21, 14);1;619
3;0.125;MoveNorthWest;(18, 9);;(21, 14);1;620
3;0.125;MoveNorth;(18, 9);;(21, 14);1;621
3;0.125;MoveNorth;(18, 9);;(21, 14);1;622
3;0.125;MoveNorth;(18, 9);;(21, 14);1;623
3;0.125;MoveNorth;(18, 9);;(21, 14);1;624
3;0.125;MoveNorth;(18, 9);;(21, 14);1;625
3;0.125;MoveNorth;(18, 9);;(21, 14);1;626
3;0.125;MoveNorth;(18, 9);;(21, 14);1;627
3;0.125;MoveNorth;(18, 9);;(21, 14);1;628
3;0.125;MoveNorth;(18, 9);;(21, 14);1;629
3;0.125;MoveNorth;(18, 9);;(21, 14);1;630
3;0.125;MoveNorth;(18, 9);;(21, 14);1;631
3;0.125;MoveNorth;(18, 9);;(21, 14);1;632
3;0.125;MoveNorth;(18, 9);;(21, 14);1;633
3;0.125;MoveNorth;(18, 8);;(21, 14);1;634
3;0.125;MoveNorth;(18, 8);;(21, 14);1;635
3;0.125;MoveNorth;(18, 7);;(21, 14);1;636
3;0.125;MoveNorthWest;(18, 7);;(21, 14);1;637
3;0.125;MoveNorthWest;(17, 6);;(21, 14);1;638
3;0.125;MoveNorthWest;(17, 6);;(21, 14);1;639
3;0.125;MoveNorthWest;(16, 5);;(21, 14);1;640
3;0.125;MoveWest;(16, 5);;(21, 14);1;641
3;0.125;MoveWest;(15, 5);;(21, 14);1;642
3;0.125;;(15, 5);;(21, 14);1;643
3;0.125;;(15, 5);;(21, 14);1;644
3;0.125;;(15, 5);;(21, 14);1;645
3;0.125;;(15, 5);;(21, 14);1;646
3;0.125;;(15, 5);;(21, 14);1;647
3;0.125;;(15, 5);;(21, 14);1;648
3;0.125;;(15, 5);;(21, 14);1;649
3;0.125;;(15, 5);;(21, 14);1;650
3;0.125;;(15, 5);;(21, 14);1;651
3;0.125;;(15, 5);;(21, 14);1;652
3;0.125;;(15, 5);;(21, 14);1;653
3;0.125;;(15, 5);;(21, 14);1;654
3;0.125;;(15, 5);;(21, 14);1;655
3;0.125;;(15, 5);;(21, 14);1;656
3;0.125;;(15, 5);;(21, 14);1;657
3;0.125;;(15, 5);;(21, 14);1;658
3;0.125;;(15, 5);;(21, 14);1;659
3;0.125;;(15, 5);;(21, 14);1;660
3;0.125;;(15, 5);;(21, 14);1;661
3;0.125;;(15, 5);;(21, 14);1;662
3;0.125;;(15, 5);;(21, 14);1;663
3;0.125;;(15, 5);;(21, 14);1;664
3;0.125;;(15, 5);;(21, 14);1;665
3;0.125;;(15, 5);;(21, 14);1;666
3;0.125;;(15, 5);;(21, 14);1;667
3;0.125;;(15, 5);;(21, 14);1;668
3;0.125;;(15, 5);;(21, 14);1;669
3;0.125;;(15, 5);;(21, 14);1;670
3;0.125;;(15, 5);;(21, 14);1;671
3;0.125;;(15, 5);;(21, 14);1;672
3;0.125;;(15, 5);;(21, 14);1;673
3;0.125;;(15, 5);;(21, 14);1;674
3;0.125;;(15, 5);;(21, 14);1;675
3;0.125;;(15, 5);;(21, 14);1;676
3;0.125;;(15, 5);;(21, 14);1;677
3;0.125;;(15, 5);;(21, 14);1;678
3;0.125;;(15, 5);;(21, 14);1;679
3;0.125;;(15, 5);;(21, 14);1;680
3;0.125;;(15, 5);;(21, 14);1;681
3;0.125;;(15, 5);;(21, 14);1;682
3;0.125;;(15, 5);;(21, 14);1;683
3;0.125;;(15, 5);;(21, 14);1;684
3;0.125;;(15, 5);;(21, 14);1;685
3;0.125;;(15, 5);;(21, 14);1;686
3;0.125;;(15, 5);;(21, 14);1;687
3;0.125;;(15, 5);;(21, 14);1;688
3;0.125;;(15, 5);;(21, 14);1;689
3;0.125;;(15, 5);;(21, 14);1;690
3;0.125;;(15, 5);;(21, 14);1;691
3;0.125;;(15, 5);;(21, 14);1;692
3;0.125;;(15, 5);;(21, 14);1;693
3;0.125;;(15, 5);;(21, 14);1;694
3;0.125;;(15, 5);;(21, 14);1;695
3;0.125;;(15, 5);;(21, 14);1;696
3;0.125;;(15, 5);;(21, 14);1;697
3;0.125;;(15, 5);;(21, 14);1;698
3;0.125;;(15, 5);;(21, 14);1;699
3;0.125;;(15, 5);;(21, 14);1;700
3;0.125;;(15, 5);;(21, 14);1;701
3;0.125;;(15, 5);;(21, 14);1;702
3;0.125;;(15, 5);;(21, 14);1;703
3;0.125;;(15, 5);;(21, 14);1;704
3;0.125;;(15, 5);;(21, 14);1;705
3;0.125;;(15, 5);;(21, 14);1;706
3;0.125;;(15, 5);;(21, 14);1;707
3;0.125;;(15, 5);;(21, 14);1;708
3;0.125;;(15, 5);;(21, 14);1;709
3;0.125;;(15, 5);;(21, 14);1;710
3;0.125;;(15, 5);;(21, 14);1;711
3;0.125;;(15, 5);;(21, 14);1;712
3;0.125;;(15, 5);;(21, 14);1;713
3;0.125;;(15, 5);;(21, 14);1;714
3;0.125;;(15, 5);;(21, 14);1;715
3;0.125;;(15, 5);;(21, 14);1;716
3;0.125;;(15, 5);;(21, 14);1;717
3;0.125;;(15, 5);;(21, 14);1;718
3;0.125;;(15, 5);;(21, 14);1;719
3;0.125;;(15, 5);MoveNorth;(21, 13);1;720
3;0.125;;(15, 5);;(21, 13);1;721
3;0.125;;(15, 5);;(21, 13);1;722
3;0.125;;(15, 5);;(21, 13);1;723
3;0.125;;(15, 5);;(21, 13);1;724
3;0.125;;(15, 5);;(21, 13);1;725
3;0.125;;(15, 5);;(21, 13);1;726
3;0.125;;(15, 5);;(21, 13);1;727
3;0.125;;(15, 5);;(21, 13);1;728
3;0.125;;(15, 5);;(21, 13);1;729
3;0.125;;(15, 5);;(21, 13);1;730
3;0.125;;(15, 5);;(21, 13);1;731
3;0.125;;(15, 5);;(21, 13);1;732
3;0.125;;(15, 5);;(21, 13);1;733
3;0.125;;(15, 5);;(21, 13);1;734
3;0.125;;(15, 5);;(21, 13);1;735
3;0.125;;(15, 5);;(21, 13);1;736
3;0.125;;(15, 5);;(21, 13);1;737
3;0.125;;(15, 5);;(21, 13);1;738
3;0.125;;(15, 5);;(21, 13);1;739
3;0.125;;(15, 5);;(21, 13);1;740
3;0.125;;(15, 5);;(21, 13);1;741
3;0.125;;(15, 5);;(21, 13);1;742
3;0.125;;(15, 5);;(21, 13);1;743
3;0.125;;(15, 5);;(21, 13);1;744
3;0.125;;(15, 5);;(21, 13);1;745
3;0.125;;(15, 5);;(21, 13);1;746
3;0.125;;(15, 5);;(21, 13);1;747
3;0.125;;(15, 5);;(21, 13);1;748
3;0.125;;(15, 5);;(21, 13);1;749
3;0.125;;(15, 5);;(21, 13);1;750
3;0.125;;(15, 5);;(21, 13);1;751
3;0.125;;(15, 5);;(21, 13);1;752
3;0.125;;(15, 5);;(21, 13);1;753
3;0.125;;(15, 5);;(21, 13);1;754
3;0.125;;(15, 5);;(21, 13);1;755
3;0.125;;(15, 5);;(21, 13);1;756
3;0.125;;(15, 5);;(21, 13);1;757
3;0.125;;(15, 5);;(21, 13);1;758
3;0.125;;(15, 5);MoveNorth;(21, 12);1;759
3;0.125;;(15, 5);;(21, 12);1;760
3;0.125;;(15, 5);;(21, 12);1;761
3;0.125;;(15, 5);;(21, 12);1;762
3;0.125;;(15, 5);;(21, 12);1;763
3;0.125;;(15, 5);;(21, 12);1;764
3;0.125;;(15, 5);;(21, 12);1;765
3;0.125;;(15, 5);;(21, 12);1;766
3;0.125;;(15, 5);;(21, 12);1;767
3;0.125;;(15, 5);;(21, 12);1;768
3;0.125;;(15, 5);;(21, 12);1;769
3;0.125;;(15, 5);;(21, 12);1;770
3;0.125;;(15, 5);;(21, 12);1;771
3;0.125;;(15, 5);;(21, 12);1;772
3;0.125;;(15, 5);;(21, 12);1;773
3;0.125;;(15, 5);;(21, 12);1;774
3;0.125;;(15, 5);;(21, 12);1;775
3;0.125;MoveWest;(15, 5);;(21, 12);1;776
3;0.125;MoveWest;(14, 5);;(21, 12);1;777
3;0.125;MoveWest;(14, 5);;(21, 12);1;778
3;0.125;MoveWest;(13, 5);;(21, 12);1;779
3;0.125;MoveWest;(13, 5);;(21, 12);1;780
3;0.125;MoveWest;(12, 5);;(21, 12);1;781
3;0.125;MoveWest;(12, 5);;(21, 12);1;782
3;0.125;MoveWest;(11, 5);;(21, 12);1;783
3;0.125;MoveWest;(11, 5);;(21, 12);1;784
3;0.125;MoveWest;(10, 5);;(21, 12);1;785
3;0.125;MoveWest;(10, 5);;(21, 12);1;786
3;0.125;MoveWest;(10, 5);;(21, 12);1;787
3;0.125;MoveWest;(10, 5);;(21, 12);1;788
3;0.125;MoveWest;(10, 5);;(21, 12);1;789
3;0.125;MoveWest;(10, 5);;(21, 12);1;790
3;0.125;MoveWest;(10, 5);;(21, 12);1;791
3;0.125;MoveWest;(10, 5);;(21, 12);1;792
3;0.125;MoveWest;(10, 5);;(21, 12);1;793
3;0.125;MoveWest;(10, 5);;(21, 12);1;794
3;0.125;MoveWest;(10, 5);;(21, 12);1;795
3;0.125;MoveWest;(10, 5);;(21, 12);1;796
3;0.125;MoveWest;(10, 5);;(21, 12);1;797
3;0.125;MoveWest;(10, 5);;(21, 12);1;798
3;0.125;MoveWest;(9, 5);;(21, 12);1;799
3;0.125;;(9, 5);;(21, 12);1;800
3;0.125;;(9, 5);;(21, 12);1;801
3;0.125;;(9, 5);;(21, 12);1;802
3;0.125;;(9, 5);;(21, 12);1;803
3;0.125;;(9, 5);;(21, 12);1;804
3;0.125;;(9, 5);;(21, 12);1;805
3;0.125;;(9, 5);;(21, 12);1;806
3;0.125;;(9, 5);;(21, 12);1;807
3;0.125;;(9, 5);;(21, 12);1;808
3;0.125;;(9, 5);;(21, 12);1;809
3;0.125;;(9, 5);;(21, 12);1;810
3;0.125;;(9, 5);;(21, 12);1;811
3;0.125;;(9, 5);;(21, 12);1;812
3;0.125;;(9, 5);;(21, 12);1;813
3;0.125;;(9, 5);;(21, 12);1;814
3;0.125;;(9, 5);;(21, 12);1;815
3;0.125;RemoveObject;(9, 5);;(21, 12);1;816
3;0.125;RemoveObject;(9, 5);;(21, 12);1;817
3;0.125;RemoveObject;(9, 5);;(21, 12);1;818
3;0.125;RemoveObject;(9, 5);;(21, 12);1;819
3;0.125;RemoveObject;(9, 5);;(21, 12);1;820
3;0.125;RemoveObject;(9, 5);;(21, 12);1;821
3;0.125;RemoveObject;(9, 5);;(21, 12);1;822
3;0.125;RemoveObject;(9, 5);;(21, 12);1;823
3;0.125;RemoveObject;(9, 5);;(21, 12);1;824
3;0.125;RemoveObject;(9, 5);;(21, 12);1;825
3;0.125;RemoveObject;(9, 5);;(21, 12);1;826
3;0.125;RemoveObject;(9, 5);;(21, 12);1;827
3;0.125;RemoveObject;(9, 5);;(21, 12);1;828
3;0.125;RemoveObject;(9, 5);;(21, 12);1;829
3;0.125;RemoveObject;(9, 5);;(21, 12);1;830
3;0.125;RemoveObject;(9, 5);;(21, 12);1;831
3;0.125;RemoveObject;(9, 5);;(21, 12);1;832
3;0.125;RemoveObject;(9, 5);;(21, 12);1;833
3;0.125;RemoveObject;(9, 5);;(21, 12);1;834
3;0.125;RemoveObject;(9, 5);;(21, 12);1;835
3;0.125;RemoveObject;(9, 5);;(21, 12);1;836
3;0.125;RemoveObject;(9, 5);;(21, 12);1;837
3;0.125;RemoveObject;(9, 5);;(21, 12);1;838
3;0.125;RemoveObject;(9, 5);;(21, 12);1;839
3;0.125;RemoveObject;(9, 5);;(21, 12);1;840
3;0.125;RemoveObject;(9, 5);;(21, 12);1;841
3;0.125;RemoveObject;(9, 5);;(21, 12);1;842
3;0.125;RemoveObject;(9, 5);;(21, 12);1;843
3;0.125;RemoveObject;(9, 5);;(21, 12);1;844
3;0.125;RemoveObject;(9, 5);;(21, 12);1;845
3;0.125;RemoveObject;(9, 5);;(21, 12);1;846
3;0.125;RemoveObject;(9, 5);;(21, 12);1;847
3;0.125;RemoveObject;(9, 5);;(21, 12);1;848
3;0.125;RemoveObject;(9, 5);;(21, 12);1;849
3;0.125;RemoveObject;(9, 5);;(21, 12);1;850
3;0.125;RemoveObject;(9, 5);;(21, 12);1;851
3;0.125;RemoveObject;(9, 5);;(21, 12);1;852
3;0.125;RemoveObject;(9, 5);;(21, 12);1;853
3;0.125;RemoveObject;(9, 5);;(21, 12);1;854
3;0.125;RemoveObject;(9, 5);;(21, 12);1;855
3;0.125;RemoveObject;(9, 5);;(21, 12);1;856
3;0.125;RemoveObject;(9, 5);;(21, 12);1;857
3;0.125;RemoveObject;(9, 5);;(21, 12);1;858
3;0.125;RemoveObject;(9, 5);;(21, 12);1;859
3;0.125;RemoveObject;(9, 5);;(21, 12);1;860
3;0.125;RemoveObject;(9, 5);;(21, 12);1;861
3;0.125;RemoveObject;(9, 5);;(21, 12);1;862
3;0.125;RemoveObject;(9, 5);;(21, 12);1;863
3;0.125;RemoveObject;(9, 5);;(21, 12);1;864
3;0.125;RemoveObject;(9, 5);;(21, 12);1;865
3;0.125;RemoveObject;(9, 5);;(21, 12);1;866
3;0.125;RemoveObject;(9, 5);;(21, 12);1;867
3;0.125;RemoveObject;(9, 5);;(21, 12);1;868
3;0.125;RemoveObject;(9, 5);;(21, 12);1;869
3;0.125;RemoveObject;(9, 5);;(21, 12);1;870
3;0.125;RemoveObject;(9, 5);;(21, 12);1;871
3;0.125;RemoveObject;(9, 5);;(21, 12);1;872
3;0.125;RemoveObject;(9, 5);;(21, 12);1;873
3;0.125;RemoveObject;(9, 5);;(21, 12);1;874
3;0.125;RemoveObject;(9, 5);;(21, 12);1;875
3;0.125;RemoveObject;(9, 5);;(21, 12);1;876
3;0.125;RemoveObject;(9, 5);;(21, 12);1;877
3;0.125;RemoveObject;(9, 5);;(21, 12);1;878
3;0.125;RemoveObject;(9, 5);;(21, 12);1;879
3;0.125;RemoveObject;(9, 5);;(21, 12);1;880
3;0.125;RemoveObject;(9, 5);;(21, 12);1;881
3;0.125;RemoveObject;(9, 5);;(21, 12);1;882
3;0.125;RemoveObject;(9, 5);;(21, 12);1;883
3;0.125;RemoveObject;(9, 5);;(21, 12);1;884
3;0.125;RemoveObject;(9, 5);;(21, 12);1;885
3;0.125;RemoveObject;(9, 5);;(21, 12);1;886
3;0.125;RemoveObject;(9, 5);MoveNorth;(21, 11);1;887
3;0.125;RemoveObject;(9, 5);;(21, 11);1;888
3;0.125;RemoveObject;(9, 5);;(21, 11);1;889
3;0.125;RemoveObject;(9, 5);;(21, 11);1;890
3;0.125;RemoveObject;(9, 5);;(21, 11);1;891
3;0.125;RemoveObject;(9, 5);;(21, 11);1;892
3;0.125;RemoveObject;(9, 5);;(21, 11);1;893
3;0.125;RemoveObject;(9, 5);;(21, 11);1;894
3;0.125;RemoveObject;(9, 5);;(21, 11);1;895
3;0.125;RemoveObject;(9, 5);;(21, 11);1;896
3;0.125;RemoveObject;(9, 5);;(21, 11);1;897
3;0.125;RemoveObject;(9, 5);MoveNorth;(21, 10);1;898
3;0.125;RemoveObject;(9, 5);;(21, 10);1;899
3;0.125;RemoveObject;(9, 5);;(21, 10);1;900
3;0.125;RemoveObject;(9, 5);;(21, 10);1;901
3;0.125;RemoveObject;(9, 5);;(21, 10);1;902
3;0.125;RemoveObject;(9, 5);;(21, 10);1;903
3;0.125;RemoveObject;(9, 5);;(21, 10);1;904
3;0.125;RemoveObject;(9, 5);;(21, 10);1;905
3;0.125;RemoveObject;(9, 5);;(21, 10);1;906
3;0.125;RemoveObject;(9, 5);MoveNorth;(21, 9);1;907
3;0.125;RemoveObject;(9, 5);;(21, 9);1;908
3;0.125;RemoveObject;(9, 5);;(21, 9);1;909
3;0.125;RemoveObject;(9, 5);;(21, 9);1;910
3;0.125;RemoveObject;(9, 5);;(21, 9);1;911
3;0.125;RemoveObject;(9, 5);;(21, 9);1;912
3;0.125;RemoveObject;(9, 5);MoveWest;(20, 9);1;913
3;0.125;RemoveObject;(9, 5);;(20, 9);1;914
3;0.125;RemoveObject;(9, 5);;(20, 9);1;915
3;0.125;RemoveObject;(9, 5);;(20, 9);1;916
3;0.125;RemoveObject;(9, 5);;(20, 9);1;917
3;0.125;RemoveObject;(9, 5);MoveNorth;(20, 8);1;918
3;0.125;RemoveObject;(9, 5);;(20, 8);1;919
3;0.125;RemoveObject;(9, 5);;(20, 8);1;920
3;0.125;RemoveObject;(9, 5);;(20, 8);1;921
3;0.125;RemoveObject;(9, 5);;(20, 8);1;922
3;0.125;RemoveObject;(9, 5);MoveWest;(19, 8);1;923
3;0.125;RemoveObject;(9, 5);MoveWest;(19, 8);1;924
3;0.125;RemoveObject;(9, 5);MoveWest;(19, 8);1;925
3;0.125;RemoveObject;(9, 5);MoveWest;(19, 8);1;926
3;0.125;RemoveObject;(9, 5);MoveWest;(19, 8);1;927
3;0.125;RemoveObject;(9, 5);MoveWest;(19, 8);1;928
3;0.125;RemoveObject;(9, 5);MoveWest;(18, 8);1;929
3;0.125;RemoveObject;(9, 5);;(18, 8);1;930
3;0.125;RemoveObject;(9, 5);;(18, 8);1;931
3;0.125;RemoveObject;(9, 5);MoveWest;(18, 8);1;932
3;0.125;RemoveObject;(9, 5);;(18, 8);1;933
3;0.125;RemoveObject;(9, 5);;(18, 8);1;934
3;0.125;RemoveObject;(9, 5);;(18, 8);1;935
3;0.125;RemoveObject;(9, 5);;(18, 8);1;936
3;0.125;RemoveObject;(9, 5);;(18, 8);1;937
3;0.125;RemoveObject;(9, 5);;(18, 8);1;938
3;0.125;RemoveObject;(9, 5);;(18, 8);1;939
3;0.125;RemoveObject;(9, 5);;(18, 8);1;940
3;0.125;RemoveObject;(9, 5);;(18, 8);1;941
3;0.125;RemoveObject;(9, 5);;(18, 8);1;942
3;0.125;RemoveObject;(9, 5);;(18, 8);1;943
3;0.125;RemoveObject;(9, 5);;(18, 8);1;944
3;0.125;RemoveObject;(9, 5);;(18, 8);1;945
3;0.125;RemoveObject;(9, 5);;(18, 8);1;946
3;0.125;RemoveObject;(9, 5);;(18, 8);1;947
3;0.125;RemoveObject;(9, 5);;(18, 8);1;948
3;0.125;RemoveObject;(9, 5);;(18, 8);1;949
3;0.125;RemoveObject;(9, 5);;(18, 8);1;950
3;0.125;RemoveObject;(9, 5);;(18, 8);1;951
3;0.125;RemoveObject;(9, 5);;(18, 8);1;952
3;0.125;RemoveObject;(9, 5);;(18, 8);1;953
3;0.125;RemoveObject;(9, 5);;(18, 8);1;954
3;0.125;RemoveObject;(9, 5);;(18, 8);1;955
3;0.125;RemoveObject;(9, 5);;(18, 8);1;956
3;0.125;RemoveObject;(9, 5);;(18, 8);1;957
3;0.125;RemoveObject;(9, 5);;(18, 8);1;958
3;0.125;RemoveObject;(9, 5);;(18, 8);1;959
3;0.125;RemoveObject;(9, 5);;(18, 8);1;960
3;0.125;RemoveObject;(9, 5);;(18, 8);1;961
3;0.125;RemoveObject;(9, 5);;(18, 8);1;962
3;0.125;RemoveObject;(9, 5);;(18, 8);1;963
3;0.125;RemoveObject;(9, 5);;(18, 8);1;964
3;0.125;RemoveObject;(9, 5);;(18, 8);1;965
3;0.125;RemoveObject;(9, 5);;(18, 8);1;966
3;0.125;RemoveObject;(9, 5);;(18, 8);1;967
3;0.125;RemoveObject;(9, 5);;(18, 8);1;968
3;0.125;RemoveObject;(9, 5);;(18, 8);1;969
3;0.125;RemoveObject;(9, 5);;(18, 8);1;970
3;0.125;RemoveObject;(9, 5);;(18, 8);1;971
3;0.125;RemoveObject;(9, 5);;(18, 8);1;972
3;0.125;RemoveObject;(9, 5);;(18, 8);1;973
3;0.125;RemoveObject;(9, 5);;(18, 8);1;974
3;0.125;RemoveObject;(9, 5);;(18, 8);1;975
3;0.125;RemoveObject;(9, 5);;(18, 8);1;976
3;0.125;RemoveObject;(9, 5);;(18, 8);1;977
3;0.125;RemoveObject;(9, 5);;(18, 8);1;978
3;0.125;RemoveObject;(9, 5);;(18, 8);1;979
3;0.125;RemoveObject;(9, 5);;(18, 8);1;980
3;0.125;RemoveObject;(9, 5);;(18, 8);1;981
3;0.125;RemoveObject;(9, 5);;(18, 8);1;982
3;0.125;RemoveObject;(9, 5);;(18, 8);1;983
3;0.125;RemoveObject;(9, 5);;(18, 8);1;984
3;0.125;RemoveObject;(9, 5);;(18, 8);1;985
3;0.125;RemoveObject;(9, 5);;(18, 8);1;986
3;0.125;RemoveObject;(9, 5);MoveNorth;(18, 7);1;987
3;0.125;RemoveObject;(9, 5);;(18, 7);1;988
3;0.125;RemoveObject;(9, 5);;(18, 7);1;989
3;0.125;RemoveObject;(9, 5);;(18, 7);1;990
3;0.125;RemoveObject;(9, 5);;(18, 7);1;991
3;0.125;RemoveObject;(9, 5);MoveNorth;(18, 6);1;992
3;0.125;RemoveObject;(9, 5);;(18, 6);1;993
3;0.125;RemoveObject;(9, 5);;(18, 6);1;994
3;0.125;RemoveObject;(9, 5);;(18, 6);1;995
3;0.125;RemoveObject;(9, 5);;(18, 6);1;996
3;0.125;RemoveObject;(9, 5);;(18, 6);1;997
3;0.125;RemoveObject;(9, 5);;(18, 6);1;998
3;0.125;RemoveObject;(9, 5);;(18, 6);1;999
3;0.125;RemoveObject;(9, 5);;(18, 6);1;1000
3;0.125;RemoveObject;(9, 5);;(18, 6);1;1001
3;0.125;RemoveObject;(9, 5);;(18, 6);1;1002
3;0.125;RemoveObject;(9, 5);;(18, 6);1;1003
3;0.125;RemoveObject;(9, 5);;(18, 6);1;1004
3;0.125;RemoveObject;(9, 5);;(18, 6);1;1005
3;0.125;RemoveObject;(9, 5);;(18, 6);1;1006
3;0.125;RemoveObject;(9, 5);;(18, 6);1;1007
3;0.125;RemoveObject;(9, 5);;(18, 6);1;1008
3;0.125;RemoveObject;(9, 5);;(18, 6);1;1009
3;0.125;RemoveObject;(9, 5);;(18, 6);1;1010
3;0.125;RemoveObject;(9, 5);;(18, 6);1;1011
3;0.125;RemoveObject;(9, 5);;(18, 6);1;1012
3;0.125;RemoveObject;(9, 5);;(18, 6);1;1013
3;0.125;RemoveObject;(9, 5);;(18, 6);1;1014
3;0.125;RemoveObject;(9, 5);;(18, 6);1;1015
3;0.125;RemoveObject;(9, 5);;(18, 6);1;1016
3;0.125;MoveNorth;(9, 5);;(18, 6);1;1017
3;0.125;MoveNorth;(9, 4);;(18, 6);1;1018
3;0.125;MoveNorthWest;(9, 4);;(18, 6);1;1019
3;0.125;MoveNorthWest;(8, 3);MoveWest;(17, 6);1;1020
3;0.125;MoveNorth;(8, 3);;(17, 6);1;1021
3;0.125;MoveNorth;(8, 2);;(17, 6);1;1022
3;0.125;MoveSouthEast;(8, 2);;(17, 6);1;1023
3;0.125;MoveSouthEast;(9, 3);;(17, 6);1;1024
3;0.125;MoveNorthEast;(9, 3);;(17, 6);1;1025
3;0.125;MoveNorthEast;(10, 2);;(17, 6);1;1026
3;0.125;;(10, 2);;(17, 6);1;1027
3;0.125;;(10, 2);;(17, 6);1;1028
3;0.125;;(10, 2);;(17, 6);1;1029
3;0.125;;(10, 2);;(17, 6);1;1030
3;0.125;;(10, 2);;(17, 6);1;1031
3;0.125;;(10, 2);;(17, 6);1;1032
3;0.125;;(10, 2);;(17, 6);1;1033
3;0.125;;(10, 2);;(17, 6);1;1034
