score;completeness;rescuebot_action;rescuebot_location;teo_action;teo_location;world_nr;tick_nr
0;0.0;CarryObject;(14, 8);MoveNorth;(15, 8);1;510
0;0.0;CarryObject;(14, 8);;(15, 8);1;511
0;0.0;CarryObject;(14, 8);;(15, 8);1;512
0;0.0;CarryObject;(14, 8);;(15, 8);1;513
0;0.0;CarryObject;(14, 8);;(15, 8);1;514
0;0.0;CarryObject;(14, 8);;(15, 8);1;515
0;0.0;CarryObject;(14, 8);;(15, 8);1;516
0;0.0;CarryObject;(14, 8);;(15, 8);1;517
0;0.0;CarryObject;(14, 8);;(15, 8);1;518
0;0.0;CarryObject;(14, 8);;(15, 8);1;519
0;0.0;CarryObject;(14, 8);MoveNorth;(15, 7);1;520
0;0.0;CarryObject;(14, 8);;(15, 7);1;521
0;0.0;CarryObject;(14, 8);;(15, 7);1;522
0;0.0;CarryObject;(14, 8);;(15, 7);1;523
0;0.0;CarryObject;(14, 8);;(15, 7);1;524
0;0.0;CarryObject;(14, 8);MoveNorth;(15, 6);1;525
0;0.0;CarryObject;(14, 8);;(15, 6);1;526
0;0.0;CarryObject;(14, 8);;(15, 6);1;527
0;0.0;CarryObject;(14, 8);;(15, 6);1;528
0;0.0;CarryObject;(14, 8);;(15, 6);1;529
0;0.0;CarryObject;(14, 8);;(15, 6);1;530
0;0.0;CarryObject;(14, 8);MoveSouth;(15, 7);1;531
0;0.0;CarryObject;(14, 8);;(15, 7);1;532
0;0.0;CarryObject;(14, 8);;(15, 7);1;533
0;0.0;CarryObject;(14, 8);;(15, 7);1;534
0;0.0;CarryObject;(14, 8);;(15, 7);1;535
0;0.0;CarryObject;(14, 8);;(15, 7);1;536
0;0.0;CarryObject;(14, 8);;(15, 7);1;537
0;0.0;CarryObject;(14, 8);MoveSouth;(15, 8);1;538
0;0.0;CarryObject;(14, 8);;(15, 8);1;539
0;0.0;CarryObject;(14, 8);;(15, 8);1;540
0;0.0;CarryObject;(14, 8);;(15, 8);1;541
0;0.0;CarryObject;(14, 8);;(15, 8);1;542
0;0.0;CarryObject;(14, 8);;(15, 8);1;543
0;0.0;CarryObject;(14, 8);;(15, 8);1;544
0;0.0;CarryObject;(14, 8);;(15, 8);1;545
0;0.0;CarryObject;(14, 8);;(15, 8);1;546
0;0.0;CarryObject;(14, 8);;(15, 8);1;547
0;0.0;CarryObject;(14, 8);;(15, 8);1;548
0;0.0;CarryObject;(14, 8);MoveWest;(14, 8);1;549
0;0.0;CarryObject;(14, 8);;(14, 8);1;550
0;0.0;CarryObject;(14, 8);;(14, 8);1;551
0;0.0;CarryObject;(14, 8);;(14, 8);1;552
0;0.0;CarryObject;(14, 8);;(14, 8);1;553
0;0.0;CarryObject;(14, 8);;(14, 8);1;554
0;0.0;CarryObject;(14, 8);;(14, 8);1;555
0;0.0;CarryObject;(14, 8);;(14, 8);1;556
0;0.0;CarryObject;(14, 8);;(14, 8);1;557
0;0.0;CarryObject;(14, 8);;(14, 8);1;558
0;0.0;CarryObject;(14, 8);;(14, 8);1;559
0;0.0;CarryObject;(14, 8);;(14, 8);1;560
0;0.0;MoveNorthEast;(14, 8);;(14, 8);1;561
0;0.0;MoveNorthEast;(15, 7);;(14, 8);1;562
0;0.0;MoveNorthEast;(15, 7);;(14, 8);1;563
0;0.0;MoveNorthEast;(16, 6);;(14, 8);1;564
0;0.0;MoveEast;(16, 6);;(14, 8);1;565
0;0.0;MoveEast;(17, 6);;(14, 8);1;566
0;0.0;MoveSouthEast;(17, 6);CarryObjectTogether;(14, 8);1;567
0;0.0;MoveSouthEast;(18, 7);;(14, 8);1;568
0;0.0;MoveSouthEast;(18, 7);;(14, 8);1;569
0;0.0;MoveSouthEast;(19, 8);;(14, 8);1;570
0;0.0;MoveSouthEast;(19, 8);;(14, 8);1;571
0;0.0;MoveSouthEast;(19, 8);;(14, 8);1;572
0;0.0;MoveSouthEast;(19, 8);;(14, 8);1;573
0;0.0;MoveSouthEast;(19, 8);;(14, 8);1;574
0;0.0;MoveSouthEast;(19, 8);MoveEast;(15, 8);1;575
0;0.0;MoveSouthEast;(19, 8);;(15, 8);1;576
0;0.0;MoveSouthEast;(19, 8);;(15, 8);1;577
0;0.0;MoveSouthEast;(19, 8);;(15, 8);1;578
0;0.0;MoveSouthEast;(19, 8);MoveNorth;(15, 7);1;579
0;0.0;MoveSouthEast;(19, 8);;(15, 7);1;580
0;0.0;MoveSouthEast;(19, 8);;(15, 7);1;581
0;0.0;MoveSouthEast;(19, 8);;(15, 7);1;582
0;0.0;MoveSouthEast;(19, 8);;(15, 7);1;583
0;0.0;MoveSouthEast;(20, 9);;(15, 7);1;584
0;0.0;MoveSouthEast;(20, 9);;(15, 7);1;585
0;0.0;MoveSouthEast;(21, 10);MoveNorth;(15, 6);1;586
0;0.0;MoveSouthEast;(21, 10);;(15, 6);1;587
0;0.0;MoveSouthEast;(22, 11);;(15, 6);1;588
0;0.0;MoveSouth;(22, 11);;(15, 6);1;589
0;0.0;MoveSouth;(22, 12);;(15, 6);1;590
0;0.0;MoveSouth;(22, 12);;(15, 6);1;591
0;0.0;MoveSouth;(22, 13);;(15, 6);1;592
0;0.0;MoveSouthEast;(22, 13);;(15, 6);1;593
0;0.0;MoveSouthEast;(23, 14);MoveEast;(16, 6);1;594
0;0.0;Drop;(23, 14);MoveEast;(17, 6);1;595
3;0.125;Drop;(23, 14);;(17, 6);1;596
3;0.125;MoveSouthWest;(23, 14);;(17, 6);1;597
3;0.125;MoveSouthWest;(22, 15);;(17, 6);1;598
3;0.125;MoveSouth;(22, 15);;(17, 6);1;599
3;0.125;MoveSouth;(22, 16);;(17, 6);1;600
3;0.125;MoveSouthWest;(22, 16);;(17, 6);1;601
3;0.125;MoveSouthWest;(21, 17);;(17, 6);1;602
3;0.125;MoveSouth;(21, 17);;(17, 6);1;603
3;0.125;MoveSouth;(21, 18);;(17, 6);1;604
3;0.125;;(21, 18);;(17, 6);1;605
3;0.125;;(21, 18);;(17, 6);1;606
3;0.125;;(21, 18);;(17, 6);1;607
3;0.125;;(21, 18);;(17, 6);1;608
3;0.125;;(21, 18);;(17, 6);1;609
3;0.125;;(21, 18);;(17, 6);1;610
3;0.125;;(21, 18);;(17, 6);1;611
3;0.125;;(21, 18);;(17, 6);1;612
3;0.125;;(21, 18);;(17, 6);1;613
3;0.125;;(21, 18);;(17, 6);1;614
3;0.125;;(21, 18);;(17, 6);1;615
3;0.125;;(21, 18);;(17, 6);1;616
3;0.125;;(21, 18);;(17, 6);1;617
3;0.125;;(21, 18);;(17, 6);1;618
3;0.125;;(21, 18);;(17, 6);1;619
3;0.125;;(21, 18);;(17, 6);1;620
3;0.125;;(21, 18);;(17, 6);1;621
3;0.125;;(21, 18);;(17, 6);1;622
3;0.125;;(21, 18);;(17, 6);1;623
3;0.125;;(21, 18);;(17, 6);1;624
3;0.125;;(21, 18);;(17, 6);1;625
3;0.125;;(21, 18);;(17, 6);1;626
3;0.125;;(21, 18);;(17, 6);1;627
3;0.125;;(21, 18);;(17, 6);1;628
3;0.125;;(21, 18);;(17, 6);1;629
3;0.125;;(21, 18);;(17, 6);1;630
3;0.125;;(21, 18);;(17, 6);1;631
3;0.125;;(21, 18);;(17, 6);1;632
3;0.125;;(21, 18);;(17, 6);1;633
3;0.125;;(21, 18);;(17, 6);1;634
3;0.125;;(21, 18);;(17, 6);1;635
3;0.125;;(21, 18);;(17, 6);1;636
3;0.125;;(21, 18);;(17, 6);1;637
3;0.125;;(21, 18);;(17, 6);1;638
3;0.125;;(21, 18);;(17, 6);1;639
3;0.125;;(21, 18);;(17, 6);1;640
3;0.125;;(21, 18);;(17, 6);1;641
3;0.125;;(21, 18);;(17, 6);1;642
3;0.125;;(21, 18);;(17, 6);1;643
3;0.125;;(21, 18);;(17, 6);1;644
3;0.125;;(21, 18);;(17, 6);1;645
3;0.125;;(21, 18);;(17, 6);1;646
3;0.125;;(21, 18);;(17, 6);1;647
3;0.125;MoveWest;(21, 18);;(17, 6);1;648
3;0.125;MoveWest;(20, 18);;(17, 6);1;649
3;0.125;MoveWest;(20, 18);;(17, 6);1;650
3;0.125;MoveWest;(20, 18);;(17, 6);1;651
3;0.125;MoveWest;(20, 18);;(17, 6);1;652
3;0.125;MoveWest;(20, 18);;(17, 6);1;653
3;0.125;MoveWest;(20, 18);;(17, 6);1;654
3;0.125;MoveWest;(20, 18);;(17, 6);1;655
3;0.125;MoveWest;(20, 18);;(17, 6);1;656
3;0.125;MoveWest;(20, 18);;(17, 6);1;657
3;0.125;MoveWest;(20, 18);;(17, 6);1;658
3;0.125;MoveWest;(20, 18);;(17, 6);1;659
3;0.125;MoveWest;(20, 18);;(17, 6);1;660
3;0.125;MoveWest;(20, 18);;(17, 6);1;661
3;0.125;MoveWest;(20, 18);;(17, 6);1;662
3;0.125;MoveWest;(19, 18);;(17, 6);1;663
3;0.125;MoveWest;(19, 18);;(17, 6);1;664
3;0.125;MoveWest;(18, 18);;(17, 6);1;665
3;0.125;MoveWest;(18, 18);;(17, 6);1;666
3;0.125;MoveWest;(17, 18);;(17, 6);1;667
3;0.125;MoveWest;(17, 18);;(17, 6);1;668
3;0.125;MoveWest;(16, 18);;(17, 6);1;669
3;0.125;MoveWest;(16, 18);;(17, 6);1;670
3;0.125;MoveWest;(15, 18);;(17, 6);1;671
3;0.125;;(15, 18);;(17, 6);1;672
3;0.125;;(15, 18);;(17, 6);1;673
3;0.125;;(15, 18);;(17, 6);1;674
3;0.125;;(15, 18);;(17, 6);1;675
3;0.125;;(15, 18);;(17, 6);1;676
3;0.125;;(15, 18);;(17, 6);1;677
3;0.125;;(15, 18);;(17, 6);1;678
3;0.125;;(15, 18);;(17, 6);1;679
3;0.125;;(15, 18);;(17, 6);1;680
3;0.125;;(15, 18);;(17, 6);1;681
3;0.125;;(15, 18);;(17, 6);1;682
3;0.125;;(15, 18);;(17, 6);1;683
3;0.125;;(15, 18);;(17, 6);1;684
3;0.125;;(15, 18);;(17, 6);1;685
3;0.125;;(15, 18);;(17, 6);1;686
3;0.125;;(15, 18);;(17, 6);1;687
3;0.125;;(15, 18);;(17, 6);1;688
3;0.125;;(15, 18);;(17, 6);1;689
3;0.125;;(15, 18);;(17, 6);1;690
3;0.125;;(15, 18);;(17, 6);1;691
3;0.125;;(15, 18);;(17, 6);1;692
3;0.125;;(15, 18);;(17, 6);1;693
3;0.125;;(15, 18);;(17, 6);1;694
3;0.125;;(15, 18);;(17, 6);1;695
3;0.125;;(15, 18);;(17, 6);1;696
3;0.125;;(15, 18);;(17, 6);1;697
3;0.125;;(15, 18);;(17, 6);1;698
3;0.125;;(15, 18);;(17, 6);1;699
3;0.125;;(15, 18);;(17, 6);1;700
3;0.125;;(15, 18);;(17, 6);1;701
3;0.125;;(15, 18);;(17, 6);1;702
3;0.125;;(15, 18);;(17, 6);1;703
3;0.125;;(15, 18);;(17, 6);1;704
3;0.125;;(15, 18);;(17, 6);1;705
3;0.125;;(15, 18);;(17, 6);1;706
3;0.125;;(15, 18);;(17, 6);1;707
3;0.125;;(15, 18);;(17, 6);1;708
3;0.125;;(15, 18);;(17, 6);1;709
3;0.125;;(15, 18);;(17, 6);1;710
3;0.125;;(15, 18);;(17, 6);1;711
3;0.125;;(15, 18);;(17, 6);1;712
3;0.125;;(15, 18);;(17, 6);1;713
3;0.125;;(15, 18);;(17, 6);1;714
3;0.125;;(15, 18);;(17, 6);1;715
3;0.125;;(15, 18);;(17, 6);1;716
3;0.125;;(15, 18);;(17, 6);1;717
3;0.125;;(15, 18);;(17, 6);1;718
3;0.125;;(15, 18);;(17, 6);1;719
3;0.125;;(15, 18);;(17, 6);1;720
3;0.125;;(15, 18);;(17, 6);1;721
3;0.125;;(15, 18);;(17, 6);1;722
3;0.125;;(15, 18);;(17, 6);1;723
3;0.125;;(15, 18);;(17, 6);1;724
3;0.125;;(15, 18);;(17, 6);1;725
3;0.125;;(15, 18);;(17, 6);1;726
3;0.125;;(15, 18);;(17, 6);1;727
3;0.125;;(15, 18);;(17, 6);1;728
3;0.125;;(15, 18);;(17, 6);1;729
3;0.125;;(15, 18);;(17, 6);1;730
3;0.125;;(15, 18);;(17, 6);1;731
3;0.125;;(15, 18);;(17, 6);1;732
3;0.125;;(15, 18);;(17, 6);1;733
3;0.125;;(15, 18);;(17, 6);1;734
3;0.125;;(15, 18);;(17, 6);1;735
3;0.125;;(15, 18);;(17, 6);1;736
3;0.125;;(15, 18);;(17, 6);1;737
3;0.125;;(15, 18);;(17, 6);1;738
3;0.125;;(15, 18);;(17, 6);1;739
3;0.125;;(15, 18);;(17, 6);1;740
3;0.125;;(15, 18);;(17, 6);1;741
3;0.125;;(15, 18);;(17, 6);1;742
3;0.125;;(15, 18);;(17, 6);1;743
3;0.125;;(15, 18);;(17, 6);1;744
3;0.125;;(15, 18);;(17, 6);1;745
3;0.125;;(15, 18);;(17, 6);1;746
3;0.125;;(15, 18);;(17, 6);1;747
3;0.125;;(15, 18);;(17, 6);1;748
3;0.125;;(15, 18);;(17, 6);1;749
3;0.125;;(15, 18);;(17, 6);1;750
3;0.125;;(15, 18);;(17, 6);1;751
3;0.125;;(15, 18);;(17, 6);1;752
3;0.125;;(15, 18);;(17, 6);1;753
3;0.125;;(15, 18);;(17, 6);1;754
3;0.125;;(15, 18);;(17, 6);1;755
3;0.125;;(15, 18);;(17, 6);1;756
3;0.125;;(15, 18);;(17, 6);1;757
3;0.125;;(15, 18);;(17, 6);1;758
3;0.125;;(15, 18);;(17, 6);1;759
3;0.125;;(15, 18);;(17, 6);1;760
3;0.125;;(15, 18);;(17, 6);1;761
3;0.125;;(15, 18);;(17, 6);1;762
3;0.125;;(15, 18);;(17, 6);1;763
3;0.125;;(15, 18);;(17, 6);1;764
3;0.125;;(15, 18);;(17, 6);1;765
3;0.125;;(15, 18);;(17, 6);1;766
3;0.125;;(15, 18);;(17, 6);1;767
3;0.125;;(15, 18);;(17, 6);1;768
3;0.125;;(15, 18);;(17, 6);1;769
3;0.125;;(15, 18);;(17, 6);1;770
3;0.125;;(15, 18);;(17, 6);1;771
3;0.125;;(15, 18);;(17, 6);1;772
3;0.125;;(15, 18);;(17, 6);1;773
3;0.125;;(15, 18);;(17, 6);1;774
3;0.125;;(15, 18);;(17, 6);1;775
3;0.125;;(15, 18);;(17, 6);1;776
3;0.125;;(15, 18);;(17, 6);1;777
3;0.125;;(15, 18);;(17, 6);1;778
3;0.125;;(15, 18);;(17, 6);1;779
3;0.125;;(15, 18);;(17, 6);1;780
3;0.125;;(15, 18);;(17, 6);1;781
3;0.125;;(15, 18);;(17, 6);1;782
3;0.125;;(15, 18);;(17, 6);1;783
3;0.125;;(15, 18);;(17, 6);1;784
3;0.125;;(15, 18);;(17, 6);1;785
3;0.125;;(15, 18);;(17, 6);1;786
3;0.125;;(15, 18);;(17, 6);1;787
3;0.125;;(15, 18);;(17, 6);1;788
3;0.125;;(15, 18);;(17, 6);1;789
3;0.125;;(15, 18);;(17, 6);1;790
3;0.125;;(15, 18);;(17, 6);1;791
3;0.125;;(15, 18);;(17, 6);1;792
3;0.125;;(15, 18);;(17, 6);1;793
3;0.125;;(15, 18);;(17, 6);1;794
3;0.125;;(15, 18);;(17, 6);1;795
3;0.125;;(15, 18);;(17, 6);1;796
3;0.125;;(15, 18);;(17, 6);1;797
3;0.125;;(15, 18);;(17, 6);1;798
3;0.125;;(15, 18);;(17, 6);1;799
3;0.125;;(15, 18);;(17, 6);1;800
3;0.125;;(15, 18);;(17, 6);1;801
3;0.125;;(15, 18);;(17, 6);1;802
3;0.125;;(15, 18);;(17, 6);1;803
3;0.125;;(15, 18);;(17, 6);1;804
3;0.125;;(15, 18);;(17, 6);1;805
3;0.125;;(15, 18);;(17, 6);1;806
3;0.125;;(15, 18);;(17, 6);1;807
3;0.125;;(15, 18);;(17, 6);1;808
3;0.125;;(15, 18);;(17, 6);1;809
3;0.125;;(15, 18);;(17, 6);1;810
3;0.125;;(15, 18);;(17, 6);1;811
3;0.125;;(15, 18);;(17, 6);1;812
3;0.125;;(15, 18);;(17, 6);1;813
3;0.125;RemoveObject;(15, 18);;(17, 6);1;814
3;0.125;RemoveObject;(15, 18);;(17, 6);1;815
3;0.125;RemoveObject;(15, 18);;(17, 6);1;816
3;0.125;RemoveObject;(15, 18);;(17, 6);1;817
3;0.125;RemoveObject;(15, 18);;(17, 6);1;818
3;0.125;RemoveObject;(15, 18);;(17, 6);1;819
3;0.125;RemoveObject;(15, 18);;(17, 6);1;820
3;0.125;RemoveObject;(15, 18);;(17, 6);1;821
3;0.125;RemoveObject;(15, 18);;(17, 6);1;822
3;0.125;RemoveObject;(15, 18);;(17, 6);1;823
3;0.125;RemoveObject;(15, 18);;(17, 6);1;824
3;0.125;RemoveObject;(15, 18);;(17, 6);1;825
3;0.125;RemoveObject;(15, 18);;(17, 6);1;826
3;0.125;RemoveObject;(15, 18);MoveEast;(18, 6);1;827
3;0.125;RemoveObject;(15, 18);;(18, 6);1;828
3;0.125;RemoveObject;(15, 18);;(18, 6);1;829
3;0.125;RemoveObject;(15, 18);;(18, 6);1;830
3;0.125;RemoveObject;(15, 18);MoveSouth;(18, 7);1;831
3;0.125;RemoveObject;(15, 18);;(18, 7);1;832
3;0.125;RemoveObject;(15, 18);;(18, 7);1;833
3;0.125;RemoveObject;(15, 18);MoveSouth;(18, 8);1;834
3;0.125;RemoveObject;(15, 18);;(18, 8);1;835
3;0.125;RemoveObject;(15, 18);;(18, 8);1;836
3;0.125;RemoveObject;(15, 18);;(18, 8);1;837
3;0.125;RemoveObject;(15, 18);;(18, 8);1;838
3;0.125;RemoveObject;(15, 18);MoveEast;(19, 8);1;839
3;0.125;RemoveObject;(15, 18);;(19, 8);1;840
3;0.125;RemoveObject;(15, 18);;(19, 8);1;841
3;0.125;RemoveObject;(15, 18);MoveEast;(19, 8);1;842
3;0.125;RemoveObject;(15, 18);MoveEast;(19, 8);1;843
3;0.125;RemoveObject;(15, 18);MoveEast;(19, 8);1;844
3;0.125;RemoveObject;(15, 18);MoveEast;(19, 8);1;845
3;0.125;RemoveObject;(15, 18);MoveEast;(19, 8);1;846
3;0.125;RemoveObject;(15, 18);MoveEast;(20, 8);1;847
3;0.125;RemoveObject;(15, 18);MoveEast;(21, 8);1;848
3;0.125;RemoveObject;(15, 18);;(21, 8);1;849
3;0.125;RemoveObject;(15, 18);;(21, 8);1;850
3;0.125;RemoveObject;(15, 18);;(21, 8);1;851
3;0.125;RemoveObject;(15, 18);;(21, 8);1;852
3;0.125;RemoveObject;(15, 18);;(21, 8);1;853
3;0.125;RemoveObject;(15, 18);;(21, 8);1;854
3;0.125;RemoveObject;(15, 18);;(21, 8);1;855
3;0.125;RemoveObject;(15, 18);MoveSouth;(21, 9);1;856
3;0.125;RemoveObject;(15, 18);;(21, 9);1;857
3;0.125;RemoveObject;(15, 18);MoveSouth;(21, 10);1;858
3;0.125;RemoveObject;(15, 18);MoveSouth;(21, 11);1;859
3;0.125;RemoveObject;(15, 18);;(21, 11);1;860
3;0.125;RemoveObject;(15, 18);;(21, 11);1;861
3;0.125;RemoveObject;(15, 18);;(21, 11);1;862
3;0.125;RemoveObject;(15, 18);;(21, 11);1;863
3;0.125;RemoveObject;(15, 18);;(21, 11);1;864
3;0.125;RemoveObject;(15, 18);;(21, 11);1;865
3;0.125;RemoveObject;(15, 18);;(21, 11);1;866
3;0.125;RemoveObject;(15, 18);;(21, 11);1;867
3;0.125;RemoveObject;(15, 18);;(21, 11);1;868
3;0.125;RemoveObject;(15, 18);;(21, 11);1;869
3;0.125;RemoveObject;(15, 18);;(21, 11);1;870
3;0.125;RemoveObject;(15, 18);;(21, 11);1;871
3;0.125;RemoveObject;(15, 18);;(21, 11);1;872
3;0.125;RemoveObject;(15, 18);;(21, 11);1;873
3;0.125;RemoveObject;(15, 18);;(21, 11);1;874
3;0.125;RemoveObject;(15, 18);;(21, 11);1;875
3;0.125;RemoveObject;(15, 18);;(21, 11);1;876
3;0.125;RemoveObject;(15, 18);;(21, 11);1;877
3;0.125;RemoveObject;(15, 18);;(21, 11);1;878
3;0.125;RemoveObject;(15, 18);;(21, 11);1;879
3;0.125;RemoveObject;(15, 18);;(21, 11);1;880
3;0.125;RemoveObject;(15, 18);;(21, 11);1;881
3;0.125;RemoveObject;(15, 18);;(21, 11);1;882
3;0.125;RemoveObject;(15, 18);;(21, 11);1;883
3;0.125;RemoveObject;(15, 18);;(21, 11);1;884
3;0.125;RemoveObject;(15, 18);;(21, 11);1;885
3;0.125;RemoveObject;(15, 18);;(21, 11);1;886
3;0.125;RemoveObject;(15, 18);;(21, 11);1;887
3;0.125;RemoveObject;(15, 18);;(21, 11);1;888
3;0.125;RemoveObject;(15, 18);MoveSouth;(21, 12);1;889
3;0.125;RemoveObject;(15, 18);MoveSouth;(21, 13);1;890
3;0.125;RemoveObject;(15, 18);;(21, 13);1;891
3;0.125;RemoveObject;(15, 18);;(21, 13);1;892
3;0.125;RemoveObject;(15, 18);;(21, 13);1;893
3;0.125;RemoveObject;(15, 18);;(21, 13);1;894
3;0.125;RemoveObject;(15, 18);;(21, 13);1;895
3;0.125;RemoveObject;(15, 18);;(21, 13);1;896
3;0.125;RemoveObject;(15, 18);;(21, 13);1;897
3;0.125;RemoveObject;(15, 18);;(21, 13);1;898
3;0.125;RemoveObject;(15, 18);;(21, 13);1;899
3;0.125;RemoveObject;(15, 18);;(21, 13);1;900
3;0.125;RemoveObject;(15, 18);MoveSouth;(21, 14);1;901
3;0.125;RemoveObject;(15, 18);;(21, 14);1;902
3;0.125;RemoveObject;(15, 18);;(21, 14);1;903
3;0.125;RemoveObject;(15, 18);;(21, 14);1;904
3;0.125;RemoveObject;(15, 18);;(21, 14);1;905
3;0.125;RemoveObject;(15, 18);;(21, 14);1;906
3;0.125;RemoveObject;(15, 18);;(21, 14);1;907
3;0.125;RemoveObject;(15, 18);MoveWest;(20, 14);1;908
3;0.125;RemoveObject;(15, 18);;(20, 14);1;909
3;0.125;RemoveObject;(15, 18);;(20, 14);1;910
3;0.125;RemoveObject;(15, 18);;(20, 14);1;911
3;0.125;RemoveObject;(15, 18);;(20, 14);1;912
3;0.125;RemoveObject;(15, 18);;(20, 14);1;913
3;0.125;RemoveObject;(15, 18);;(20, 14);1;914
3;0.125;MoveSouth;(15, 18);MoveWest;(19, 14);1;915
3;0.125;MoveSouth;(15, 19);;(19, 14);1;916
3;0.125;MoveSouthWest;(15, 19);;(19, 14);1;917
3;0.125;MoveSouthWest;(14, 20);;(19, 14);1;918
3;0.125;MoveSouthEast;(14, 20);MoveSouth;(19, 15);1;919
3;0.125;MoveSouthEast;(15, 21);;(19, 15);1;920
3;0.125;MoveNorthEast;(15, 21);MoveSouth;(19, 16);1;921
3;0.125;MoveNorthEast;(16, 20);;(19, 16);1;922
3;0.125;;(16, 20);;(19, 16);1;923
3;0.125;;(16, 20);;(19, 16);1;924
3;0.125;;(16, 20);;(19, 16);1;925
3;0.125;;(16, 20);;(19, 16);1;926
3;0.125;;(16, 20);;(19, 16);1;927
3;0.125;;(16, 20);MoveSouth;(19, 17);1;928
3;0.125;;(16, 20);;(19, 17);1;929
3;0.125;;(16, 20);MoveSouth;(19, 17);1;930
3;0.125;;(16, 20);MoveSouth;(19, 17);1;931
3;0.125;;(16, 20);MoveSouth;(19, 17);1;932
3;0.125;;(16, 20);MoveSouth;(19, 17);1;933
3;0.125;;(16, 20);MoveSouth;(19, 17);1;934
3;0.125;;(16, 20);MoveSouth;(19, 18);1;935
3;0.125;;(16, 20);;(19, 18);1;936
3;0.125;;(16, 20);;(19, 18);1;937
3;0.125;;(16, 20);;(19, 18);1;938
3;0.125;;(16, 20);;(19, 18);1;939
3;0.125;;(16, 20);;(19, 18);1;940
3;0.125;;(16, 20);;(19, 18);1;941
3;0.125;;(16, 20);;(19, 18);1;942
3;0.125;;(16, 20);;(19, 18);1;943
3;0.125;;(16, 20);;(19, 18);1;944
3;0.125;;(16, 20);;(19, 18);1;945
3;0.125;;(16, 20);;(19, 18);1;946
3;0.125;;(16, 20);;(19, 18);1;947
3;0.125;;(16, 20);;(19, 18);1;948
3;0.125;;(16, 20);;(19, 18);1;949
3;0.125;;(16, 20);;(19, 18);1;950
3;0.125;;(16, 20);;(19, 18);1;951
3;0.125;;(16, 20);;(19, 18);1;952
3;0.125;;(16, 20);;(19, 18);1;953
3;0.125;;(16, 20);;(19, 18);1;954
3;0.125;;(16, 20);;(19, 18);1;955
3;0.125;;(16, 20);;(19, 18);1;956
3;0.125;;(16, 20);;(19, 18);1;957
3;0.125;;(16, 20);;(19, 18);1;958
3;0.125;;(16, 20);;(19, 18);1;959
3;0.125;;(16, 20);;(19, 18);1;960
3;0.125;;(16, 20);;(19, 18);1;961
3;0.125;Idle;(16, 20);;(19, 18);1;962
3;0.125;Idle;(16, 20);;(19, 18);1;963
3;0.125;Idle;(16, 20);;(19, 18);1;964
3;0.125;Idle;(16, 20);;(19, 18);1;965
3;0.125;Idle;(16, 20);;(19, 18);1;966
3;0.125;Idle;(16, 20);;(19, 18);1;967
3;0.125;Idle;(16, 20);;(19, 18);1;968
3;0.125;Idle;(16, 20);;(19, 18);1;969
3;0.125;Idle;(16, 20);;(19, 18);1;970
3;0.125;Idle;(16, 20);;(19, 18);1;971
3;0.125;Idle;(16, 20);;(19, 18);1;972
3;0.125;Idle;(16, 20);;(19, 18);1;973
3;0.125;Idle;(16, 20);;(19, 18);1;974
3;0.125;Idle;(16, 20);;(19, 18);1;975
3;0.125;Idle;(16, 20);;(19, 18);1;976
3;0.125;Idle;(16, 20);;(19, 18);1;977
3;0.125;Idle;(16, 20);;(19, 18);1;978
3;0.125;Idle;(16, 20);;(19, 18);1;979
3;0.125;Idle;(16, 20);;(19, 18);1;980
3;0.125;Idle;(16, 20);;(19, 18);1;981
3;0.125;Idle;(16, 20);;(19, 18);1;982
3;0.125;Idle;(16, 20);;(19, 18);1;983
3;0.125;Idle;(16, 20);;(19, 18);1;984
3;0.125;Idle;(16, 20);;(19, 18);1;985
3;0.125;Idle;(16, 20);;(19, 18);1;986
3;0.125;Idle;(16, 20);;(19, 18);1;987
3;0.125;MoveNorthWest;(16, 20);;(19, 18);1;988
3;0.125;MoveNorthWest;(15, 19);;(19, 18);1;989
3;0.125;MoveNorthWest;(15, 19);;(19, 18);1;990
3;0.125;MoveNorthWest;(14, 18);;(19, 18);1;991
3;0.125;MoveWest;(14, 18);;(19, 18);1;992
3;0.125;MoveWest;(14, 18);;(19, 18);1;993
3;0.125;MoveWest;(14, 18);;(19, 18);1;994
3;0.125;MoveWest;(14, 18);;(19, 18);1;995
3;0.125;MoveWest;(14, 18);;(19, 18);1;996
3;0.125;MoveWest;(14, 18);;(19, 18);1;997
3;0.125;MoveWest;(14, 18);;(19, 18);1;998
3;0.125;MoveWest;(14, 18);;(19, 18);1;999
3;0.125;MoveWest;(14, 18);;(19, 18);1;1000
3;0.125;MoveWest;(14, 18);;(19, 18);1;1001
3;0.125;MoveWest;(14, 18);;(19, 18);1;1002
3;0.125;MoveWest;(14, 18);;(19, 18);1;1003
3;0.125;MoveWest;(14, 18);;(19, 18);1;1004
3;0.125;MoveWest;(13, 18);;(19, 18);1;1005
3;0.125;MoveWest;(13, 18);;(19, 18);1;1006
3;0.125;MoveWest;(13, 18);;(19, 18);1;1007
3;0.125;MoveWest;(13, 18);;(19, 18);1;1008
3;0.125;MoveWest;(13, 18);;(19, 18);1;1009
3;0.125;MoveWest;(13, 18);;(19, 18);1;1010
3;0.125;MoveWest;(13, 18);;(19, 18);1;1011
3;0.125;MoveWest;(13, 18);;(19, 18);1;1012
3;0.125;MoveWest;(13, 18);;(19, 18);1;1013
3;0.125;MoveWest;(13, 18);;(19, 18);1;1014
